drugbank_id	entrez_gene_id	category	actions	
4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]FURAN-2-YL}-2-(TRIFLUOROMETHYL)BENZENESULFONAMIDE	CDK2	target		
4-{5-[(Z)-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)METHYL]FURAN-2-YL}BENZOIC ACID	CDK2	target		
4-{5-[(1Z)-1-(2-IMINO-4-OXO-1,3-THIAZOLIDIN-5-YLIDENE)ETHYL]-2-FURYL}BENZENESULFONAMIDE	CDK2	target		
N-[4-(2,4-DIMETHYL-THIAZOL-5-YL)-PYRIMIDIN-2-YL]-N',N'-DIMETHYL-BENZENE-1,4-DIAMINE	CDK2	target		
(5Z)-5-(3-BROMOCYCLOHEXA-2,5-DIEN-1-YLIDENE)-N-(PYRIDIN-4-YLMETHYL)-1,5-DIHYDROPYRAZOLO[1,5-A]PYRIMIDIN-7-AMINE	CDK2	target		
6-(3,4-DIHYDROXYBENZYL)-3-ETHYL-1-(2,4,6-TRICHLOROPHENYL)-1H-PYRAZOLO[3,4-D]PYRIMIDIN-4(5H)-ONE	CDK2	target		
6-(3-AMINOPHENYL)-N-(TERT-BUTYL)-2-(TRIFLUOROMETHYL)QUINAZOLIN-4-AMINE	CDK2	target		
2-(4-(AMINOMETHYL)PIPERIDIN-1-YL)-N-(3_CYCLOHEXYL-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)ACETAMIDE	CDK2	target		
1-(3-(2,4-DIMETHYLTHIAZOL-5-YL)-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)-3-(4-METHYLPIPERAZIN-1-YL)UREA	CDK2	target		
4-{[5-(CYCLOHEXYLMETHOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE	CDK2	target		
4-{[5-(CYCLOHEXYLAMINO)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE	CDK2	target		
4-({5-[(4-AMINOCYCLOHEXYL)AMINO][1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL}AMINO)BENZENESULFONAMIDE	CDK2	target		
4-{[5-(CYCLOHEXYLOXY)[1,2,4]TRIAZOLO[1,5-A]PYRIMIDIN-7-YL]AMINO}BENZENESULFONAMIDE	CDK2	target		
4-[(E)-(3,5-DIAMINO-1H-PYRAZOL-4-YL)DIAZENYL]PHENOL	CDK2	target		
(2R)-1-[4-({4-[(2,5-DICHLOROPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL	CDK2	target		
(2S)-1-[4-({6-[(2,6-DIFLUOROPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL	CDK2	target		
(2S)-1-[4-({4-[(2,5-DICHLOROPHENYL)AMINO]PYRIMIDIN-2-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL	CDK2	target		
(2R)-1-[4-({6-[(2,6-DIFLUOROPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)PHENOXY]-3-(DIMETHYLAMINO)PROPAN-2-OL	CDK2	target		
N-(2-METHOXYETHYL)-4-({4-[2-METHYL-1-(1-METHYLETHYL)-1H-IMIDAZOL-5-YL]PYRIMIDIN-2-YL}AMINO)BENZENESULFONAMIDE	CDK2	target		
4-{[4-(1-CYCLOPROPYL-2-METHYL-1H-IMIDAZOL-5-YL)PYRIMIDIN-2-YL]AMINO}-N-METHYLBENZENESULFONAMIDE	CDK2	target		
1-(3,5-DICHLOROPHENYL)-5-METHYL-1H-1,2,4-TRIAZOLE-3-CARBOXYLIC ACID	CDK2	target		
1-(DIMETHYLAMINO)-3-(4-{{4-(2-METHYLIMIDAZO[1,2-A]PYRIDIN-3-YL)PYRIMIDIN-2-YL]AMINO}PHENOXY)PROPAN-2-OL	CDK2	target		
N-(4-{[(3S)-3-(dimethylamino)pyrrolidin-1-yl]carbonyl}phenyl)-5-fluoro-4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-amine	CDK2	target		
2-{4-[4-({4-[2-methyl-1-(1-methylethyl)-1H-imidazol-5-yl]pyrimidin-2-yl}amino)phenyl]piperazin-1-yl}-2-oxoethanol	CDK2	target		
N-[3-(1H-BENZIMIDAZOL-2-YL)-1H-PYRAZOL-4-YL]BENZAMIDE	CDK2	target		
(4-AMINO-2-{[1-(METHYLSULFONYL)PIPERIDIN-4-YL]AMINO}PYRIMIDIN-5-YL)(2,3-DIFLUORO-6-METHOXYPHENYL)METHANONE	CDK2	target		
N-METHYL-4-{[(2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]AMINO}BENZENESULFONAMIDE	CDK2	target		
N-METHYL-{4-[2-(7-OXO-6,7-DIHYDRO-8H-[1,3]THIAZOLO[5,4-E]INDOL-8-YLIDENE)HYDRAZINO]PHENYL}METHANESULFONAMIDE	CDK2	target		
3-{[(2,2-DIOXIDO-1,3-DIHYDRO-2-BENZOTHIEN-5-YL)AMINO]METHYLENE}-5-(1,3-OXAZOL-5-YL)-1,3-DIHYDRO-2H-INDOL-2-ONE	CDK2	target		
4-{[(2-OXO-1,2-DIHYDRO-3H-INDOL-3-YLIDENE)METHYL]AMINO}-N-(1,3-THIAZOL-2-YL)BENZENESULFONAMIDE	CDK2	target		
3-{[4-([AMINO(IMINO)METHYL]AMINOSULFONYL)ANILINO]METHYLENE}-2-OXO-2,3-DIHYDRO-1H-INDOLE	CDK2	target		
5-hydroxynaphthalene-1-sulfonamide	CDK2	target		
N-(4-sulfamoylphenyl)-1H-indazole-3-carboxamide	CDK2	target		
4-[(6-chloropyrazin-2-yl)amino]benzenesulfonamide	CDK2	target		
N-phenyl-1H-pyrazole-3-carboxamide	CDK2	target		
4-(acetylamino)-N-(4-fluorophenyl)-1H-pyrazole-3-carboxamide	CDK2	target		
(4E)-N-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4H-pyrazole-3-carboxamide	CDK2	target		
{[(2,6-difluorophenyl)carbonyl]amino}-N-(4-fluorophenyl)-1H-pyrazole-3-carboxamide	CDK2	target		
5-chloro-7-[(1-methylethyl)amino]pyrazolo[1,5-a]pyrimidine-3-carbonitrile	CDK2	target		
5-[(4-AMINOCYCLOHEXYL)AMINO]-7-(PROPAN-2-YLAMINO)PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE	CDK2	target		
4-{[(2,6-difluorophenyl)carbonyl]amino}-N-[(3S)-piperidin-3-yl]-1H-pyrazole-3-carboxamide	CDK2	target		
4-{[(2,6-dichlorophenyl)carbonyl]amino}-N-piperidin-4-yl-1H-pyrazole-3-carboxamide	CDK2	target		
4-(4-methoxy-1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine	CDK2	target		
4-(4-propoxy-1H-pyrrolo[2,3-b]pyridin-3-yl)pyrimidin-2-amine	CDK2	target		
HYDROXY(OXO)(3-{[(2Z)-4-[3-(1H-1,2,4-TRIAZOL-1-YLMETHYL)PHENYL]PYRIMIDIN-2(5H)-YLIDENE]AMINO}PHENYL)AMMONIUM	CDK2	target		
4-METHYL-5-{(2E)-2-[(4-MORPHOLIN-4-YLPHENYL)IMINO]-2,5-DIHYDROPYRIMIDIN-4-YL}-1,3-THIAZOL-2-AMINE	CDK2	target		
6-CYCLOHEXYLMETHYLOXY-2-(4'-HYDROXYANILINO)PURINE	CDK2	target		
4-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)--BENZAMIDE	CDK2	target		
6-(CYCLOHEXYLMETHOXY)-8-ISOPROPYL-9H-PURIN-2-AMINE	CDK2	target		
3-(6-CYCLOHEXYLMETHOXY-9H-PURIN-2-YLAMINO)-BENZENESULFONAMIDE	CDK2	target		
(2R)-2-{[4-(benzylamino)-8-(1-methylethyl)pyrazolo[1,5-a][1,3,5]triazin-2-yl]amino}butan-1-ol	CDK2	target		
3-({2-[(4-{[6-(CYCLOHEXYLMETHOXY)-9H-PURIN-2-YL]AMINO}PHENYL)SULFONYL]ETHYL}AMINO)PROPAN-1-OL	CDK2	target		
6-CYCLOHEXYLMETHYLOXY-5-NITROSO-PYRIMIDINE-2,4-DIAMINE	CDK2	target		
1-methyl-8-(phenylamino)-4,5-dihydro-1H-pyrazolo[4,3-h]quinazoline-3-carboxylic acid	CDK2	target		
6-BROMO-13-THIA-2,4,8,12,19-PENTAAZATRICYCLO[12.3.1.1~3,7~]NONADECA-1(18),3(19),4,6,14,16-HEXAENE 13,13-DIOXIDE	CDK2	target		
(2R)-2-({9-(1-methylethyl)-6-[(4-pyridin-2-ylbenzyl)amino]-9H-purin-2-yl}amino)butan-1-ol	CDK2	target		
1-[4-(AMINOSULFONYL)PHENYL]-1,6-DIHYDROPYRAZOLO[3,4-E]INDAZOLE-3-CARBOXAMIDE	CDK2	target		
5-(2,3-dichlorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	CDK2	target		
6-(2-fluorophenyl)-N-(pyridin-3-ylmethyl)imidazo[1,2-a]pyrazin-8-amine	CDK2	target		
3-methyl-N-(pyridin-4-ylmethyl)imidazo[1,2-a]pyrazin-8-amine	CDK2	target		
5-(2-fluorophenyl)-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	CDK2	target		
3-bromo-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	CDK2	target		
3-bromo-5-phenyl-N-(pyrimidin-5-ylmethyl)pyrazolo[1,5-a]pyridin-7-amine	CDK2	target		
3-bromo-6-phenyl-N-(pyrimidin-5-ylmethyl)imidazo[1,2-a]pyridin-8-amine	CDK2	target		
N-((2-aminopyrimidin-5-yl)methyl)-5-(2,6-difluorophenyl)-3-ethylpyrazolo[1,5-a]pyrimidin-7-amine	CDK2	target		
3-cyclopropyl-5-phenyl-N-(pyridin-3-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine	CDK2	target		
4-{[4-AMINO-6-(CYCLOHEXYLMETHOXY)-5-NITROSOPYRIMIDIN-2-YL]AMINO}BENZAMIDE	CDK2	target		
4-[(5-ISOPROPYL-1,3-THIAZOL-2-YL)AMINO]BENZENESULFONAMIDE	CDK2	target		
N-(5-ISOPROPYL-THIAZOL-2-YL)-2-PYRIDIN-3-YL-ACETAMIDE	CDK2	target		
9-amino-5-(2-aminopyrimidin-4-yl)pyrido[3',2':4,5]pyrrolo[1,2-c]pyrimidin-4-ol	CDK2	target		
N-(3-METHYLBUT-2-EN-1-YL)-9H-PURIN-6-AMINE	CDK2	target		
N,N-bis(3-(D-gluconamido)propyl)deoxycholamide	IGF1	target		
N-Dodecyl-N,N-Dimethyl-3-Ammonio-1-Propanesulfonate	IGF1	target		
Nd1-Phosphonohistidine	unknown_939259	target		
1-Ethyl-Pyrrolidine-2,5-Dione	NSF	target		
1-Ethyl-Pyrrolidine-2,5-Dione	ERO1B	target		
Flavin adenine dinucleotide	ERO1B	target		
5-Bromo-2'-Deoxyuridine-5'-Monophosphate	unknown_897468	target		
Flavin adenine dinucleotide	unknown_897468	target		
5-Fluoro-2'-Deoxyuridine-5'-Monophosphate	unknown_897468	target		
2'-deoxyuridylic acid	unknown_897468	target		
N-Methylmesoporphyrin	unknown_939772	target		
N-Methylmesoporphyrin Containing Copper	unknown_939772	target		
D-glucose	unknown_12934071	target		
D-glucose	unknown_948538	target		
Beta-D-Glucose	unknown_12934071	target		
Beta-D-Glucose	unknown_948538	target		
Maltose	unknown_12934071	target		
Maltose	unknown_948538	target		
Cyclo-Hepta-Amylose	unknown_12934071	target		
Cyclo-Hepta-Amylose	unknown_948538	target		
S,S-(2-Hydroxyethyl)Thiocysteine	unknown_12934071	target		
S,S-(2-Hydroxyethyl)Thiocysteine	unknown_948538	target		
1-(1-HYDROXY-2,2,6,6-TETRAMETHYLPIPERIDIN-4-YL)PYRROLIDINE-2,5-DIONE	unknown_12934071	target		
1-(1-HYDROXY-2,2,6,6-TETRAMETHYLPIPERIDIN-4-YL)PYRROLIDINE-2,5-DIONE	unknown_948538	target		
S-Hydroxycysteine	unknown_878046	target		
Delta-Bis(2,2'-Bipyridine)Imidazole Ruthenium (Ii)	unknown_878046	target		
4,7-Dimethyl-[1,10]Phenanthroline	unknown_878046	target		
Lambda-Bis(2,2'-Bipyridine)Imidazole Osmium (Ii)	unknown_878046	target		
Tris-Hydroxymethyl-Methyl-Ammonium	unknown_878046	target		
Tetra(Imidazole)Diaquacopper (Ii)	unknown_878046	target		
Lambda-Bis(2,2'-Bipyridine)Imidazole Ruthenium (Ii)	unknown_878046	target		
1-[Pyrrol-1-Yl-2,5-Dione-Methoxymethyl]-Pyrrole-2,5-Dione	unknown_878046	target		
(1,10 Phenanthroline)-(Tri-Carbon Monoxide) Rhenium (I)	unknown_878046	target		
Tetra(Imidazole)Diaquacopper (I)	unknown_878046	target		
Delta-Bis(2,2'-Bipyridine)Imidazole Osmium (Ii)	unknown_878046	target		
1,1'-HEXANE-1,6-DIYLBIS(1H-IMIDAZOLE)	unknown_878046	target		
S-Hydroxycysteine	ACAT2	target		
Coenzyme A	ACAT2	target		
S-Hydroxycysteine	PMP2	target		
Palmitic Acid	PMP2	target		
Lauryl Dimethylamine-N-Oxide	PMP2	target		
Oleic Acid	PMP2	target		
Putrescine	unknown_12931000	target		
Putrescine	unknown_945480	target		
Pentanal	PRKACA	target		
Balanol Analog 2	PRKACA	target		
Balanol Analog 8	PRKACA	target		
Phosphonothreonine	PRKACA	target		
Balanol Analog 1	PRKACA	target		
3,5-Diiodotyrosine	PRKACA	target		
Balanol	PRKACA	target		
Phosphonoserine	PRKACA	target		
S,S-(2-Hydroxyethyl)Thiocysteine	PRKACA	target		
HYDROXYFASUDIL	PRKACA	target		
(1S)-2-(1H-INDOL-3-YL)-1-{[(5-ISOQUINOLIN-6-YLPYRIDIN-3-YL)OXY]METHYL}ETHYLAMINE	PRKACA	target		
(2S)-1-{[5-(1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}-3-[(7AS)-7AH-INDOL-3-YL]PROPAN-2-AMINE	PRKACA	target		
(1S)-2-(1H-INDOL-3-YL)-1-[({5-[(E)-2-PYRIDIN-4-YLVINYL]PYRIDIN-3-YL}OXY)METHYL]ETHYLAMINE	PRKACA	target		
(2S)-1-(6H-INDOL-3-YL)-3-{[5-(7H-PYRAZOLO[3,4-C]PYRIDIN-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE	PRKACA	target		
(1S)-1-(1H-INDOL-3-YLMETHYL)-2-(2-PYRIDIN-4-YL-[1,7]NAPHTYRIDIN-5-YLOXY)-EHYLAMINE	PRKACA	target		
N-[(1S)-2-AMINO-1-(2,4-DICHLOROBENZYL)ETHYL]-5-[2-(METHYLAMINO)PYRIMIDIN-4-YL]THIOPHENE-2-CARBOXAMIDE	PRKACA	target		
3-(1H-INDOL-3-YL)-4-{1-[2-(1-METHYLPYRROLIDIN-2-YL)ETHYL]-1H-INDOL-3-YL}-1H-PYRROLE-2,5-DIONE	PRKACA	target		
(4R,2S)-5'-(4-(4-CHLOROBENZYLOXY)PYRROLIDIN-2-YLMETHANESULFONYL)ISOQUINOLINE	PRKACA	target		
N-METHYL-1-[4-(9H-PURIN-6-YL)PHENYL]METHANAMINE	PRKACA	target		
(S)-1-PHENYL-1-[4-(9H-PURIN-6-YL)PHENYL]METHANAMINE	PRKACA	target		
6-{4-[4-(4-CHLOROPHENYL)PIPERIDIN-4-YL]PHENYL}-9H-PURINE	PRKACA	target		
(2R)-2-(4-CHLOROPHENYL)-2-[4-(1H-PYRAZOL-4-YL)PHENYL]ETHANAMINE	PRKACA	target		
(2S)-2-(4-CHLOROPHENYL)-2-[4-(1H-PYRAZOL-4-YL)PHENYL]ETHANAMINE	PRKACA	target		
4-(4-CHLOROPHENYL)-4-[4-(1H-PYRAZOL-4-YL)PHENYL]PIPERIDINE	PRKACA	target		
(2R)-2-(4-CHLOROPHENYL)-2-PHENYLETHANAMINE	PRKACA	target		
(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE	PRKACA	target		
ISOQUINOLINE-5-SULFONIC ACID (2-(2-(4-CHLOROBENZYLOXY)ETHYLAMINO)ETHYL)AMIDE	PRKACA	target		
N-[2-(4-BROMOCINNAMYLAMINO)ETHYL]-5-ISOQUINOLINE SULFONAMIDE	PRKACA	target		
5-(2-methylpiperazine-1-sulfonyl)isoquinoline	PRKACA	target		
N-[2-(METHYLAMINO)ETHYL]-5-ISOQUINOLINESULFONAMIDE	PRKACA	target		
2-[4-(3-METHYL-1H-PYRAZOL-4-YL)PHENYL]ETHANAMINE	PRKACA	target		
(2S)-1-(1H-INDOL-3-YL)-3-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE	PRKACA	target		
3-pyridin-4-yl-1H-indazole	PRKACA	target		
5-benzyl-1,3-thiazol-2-amine	PRKACA	target		
1-[4-(4-chlorophenyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine	PRKACA	target		
1-[4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-yl]methanamine	PRKACA	target		
4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-aminium	PRKACA	target		
5-(1,4-DIAZEPAN-1-SULFONYL)ISOQUINOLINE	PRKACA	target		
MYRISTIC ACID	PRKACA	target		
(2S)-1-{[5-(3-METHYL-1H-INDAZOL-5-YL)PYRIDIN-3-YL]OXY}-3-PHENYLPROPAN-2-AMINE	PRKACA	target		
3-PYRIDIN-4-YL-2,4-DIHYDRO-INDENO[1,2-.C.] PYRAZOLE	PRKACA	target		
(R)-TRANS-4-(1-AMINOETHYL)-N-(4-PYRIDYL) CYCLOHEXANECARBOXAMIDE	PRKACA	target		
Ellagic Acid	PRKACA	target	inhibitor, competitive	
5-Chloryl-2,4,6-Quinazolinetriamine	DHFR2	target		
5-[4-Tert-Butylphenylsulfanyl]-2,4-Quinazolinediamine	DHFR2	target		
5-(4-Morpholin-4-Yl-Phenylsulfanyl)-2,4-Quinazolinediamine	DHFR2	target		
5-(4-Methoxyphenoxy)-2,4-Quinazolinediamine	DHFR2	target		
5-Phenylsulfanyl-2,4-Quinazolinediamine	DHFR2	target		
5-[(4-Methylphenyl)Sulfanyl]-2,4-Quinazolinediamine	DHFR2	target		
7-(1-ETHYL-PROPYL)-7H-PYRROLO-[3,2-F]QUINAZOLINE-1,3-DIAMINE	DHFR2	target		
7-[2-METHOXY-1-(METHOXYMETHYL)ETHYL]-7H-PYRROLO[3,2-F] QUINAZOLINE-1,3-DIAMINE	DHFR2	target		
N-Methyl-N-(10-Methylundecanoyl)-D-Seryl-L-Alanyl-N~1~-[(7s,10s,13s)-13-Carboxy-3,18-Dihydroxy-10-Methyl-8,11-Dioxo-9,12-Diazatricyclo[13.3.1.1~2,6~]Icosa-1(19),2(20),3,5,15,17-Hexaen-7-Yl]-N~1~-Methylglycinamide	unknown_12930473	target		
N-Methyl-N-(10-Methylundecanoyl)-D-Seryl-L-Alanyl-N~1~-[(7s,10s,13s)-13-Carboxy-3,18-Dihydroxy-10-Methyl-8,11-Dioxo-9,12-Diazatricyclo[13.3.1.1~2,6~]Icosa-1(19),2(20),3,5,15,17-Hexaen-7-Yl]-N~1~-Methylglycinamide	unknown_947040	target		
1-{2-[2-(2-Methoxyethoxy)Ethoxy]Ethoxy}-4-(1,1,3,3-Tetramethylbutyl)Benzene	unknown_12930473	target		
1-{2-[2-(2-Methoxyethoxy)Ethoxy]Ethoxy}-4-(1,1,3,3-Tetramethylbutyl)Benzene	unknown_947040	target		
(5S,6S)-6-[(R)ACETOXYETH-2-YL]-PENEM-3-CARBOXYLATEPROPANE	unknown_12930473	target		
(5S,6S)-6-[(R)ACETOXYETH-2-YL]-PENEM-3-CARBOXYLATEPROPANE	unknown_947040	target		
Ribose	unknown_12930588	target		
Ribose	unknown_948260	target		
Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate	unknown_12930588	target		
Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate	unknown_948260	target		
Tetrafluoroaluminate Ion	unknown_12930588	target		
Tetrafluoroaluminate Ion	unknown_948260	target		
Formic Acid	unknown_12930446	target		
Formic Acid	unknown_945556	target		
Orotic Acid	unknown_12930446	target		
Orotic Acid	unknown_945556	target		
Riboflavin Monophosphate	unknown_12930446	target		
Riboflavin Monophosphate	unknown_945556	target		
Formic Acid	unknown_6802690	target		
S-Dioxymethionine	unknown_6802690	target		
Formic Acid	unknown_1023912	target		
Formic Acid	unknown_1077433	target		
2-Phosphoglycolic Acid	unknown_1023912	target		
2-Phosphoglycolic Acid	unknown_1077433	target		
Phosphoglycolohydroxamic Acid	unknown_1023912	target		
Phosphoglycolohydroxamic Acid	unknown_1077433	target		
Formic Acid	CTBP1	target		
Formic Acid	unknown_898332	target		
Tris	unknown_898332	target		
Citric Acid	unknown_898332	target		
Formic Acid	CASK	target		
Formic Acid	unknown_897722	target		
Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate	unknown_897722	target		
Formic Acid	GGACT	target		
Formic Acid	PVALB	target		
Formic Acid	ACYP2	target		
Formic Acid	unknown_1205317	target		
Formic Acid	unknown_879437	target		
Formic Acid	unknown_936815	target		
Formic Acid	unknown_898261	target		
Formic Acid	unknown_12931067	target		
Formic Acid	unknown_948477	target		
Formic Acid	unknown_880504	target		
Formic Acid	unknown_881873	target		
Isochorismic Acid	unknown_880504	target		
Isochorismic Acid	unknown_881873	target		
Formic Acid	unknown_938620	target		
Formic Acid	unknown_1100527	target		
2'-Monophosphoadenosine 5'-Diphosphoribose	unknown_1100527	target		
3-METHYL-1,6,8-TRIHYDROXYANTHRAQUINONE	unknown_1100527	target		
Formic Acid	GPHN	target		
Propanoic Acid	GPHN	target		
Formic Acid	unknown_1204096	target		
Citric Acid	unknown_1204096	target		
Formic Acid	unknown_896889	target		
Formic Acid	unknown_13870059	target		
Formic Acid	unknown_899404	target		
Formic Acid	unknown_897149	target		
Formic Acid	unknown_938416	target		
Phosphonoserine	unknown_938416	target		
Formic Acid	unknown_12932991	target		
Formic Acid	unknown_946187	target		
Formic Acid	unknown_12933186	target		
Formic Acid	unknown_945399	target		
Formic Acid	unknown_898633	target		
Formic Acid	unknown_23398875	target		
Formic Acid	unknown_12932452	target		
Formic Acid	unknown_947207	target		
Formic Acid	unknown_879701	target		
5-Fluorolevulinic Acid	unknown_879701	target		
Formic Acid	unknown_12931017	target		
Formic Acid	unknown_945528	target		
5-(1-Carboxy-1-Phosphonooxy-Ethoxyl)-Shikimate-3-Phosphate	unknown_12931017	target		
5-(1-Carboxy-1-Phosphonooxy-Ethoxyl)-Shikimate-3-Phosphate	unknown_945528	target		
Shikimate-3-Phosphate	unknown_12931017	target		
Shikimate-3-Phosphate	unknown_945528	target		
Glyphosate	unknown_12931017	target		
Glyphosate	unknown_945528	target		
Formic Acid	unknown_12934422	target		
Formic Acid	unknown_947780	target		
(S)-2-(Phosphonoxy)Caproyl-L-Leucyl-P-Nitroanilide	unknown_12934422	target		
(S)-2-(Phosphonoxy)Caproyl-L-Leucyl-P-Nitroanilide	unknown_947780	target		
2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide	unknown_12934422	target		
2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide	unknown_947780	target		
Bb-3497	unknown_12934422	target		
Bb-3497	unknown_947780	target		
[HYDROXY(3-PHENYLPROPYL)AMINO]METHANOL	unknown_12934422	target		
[HYDROXY(3-PHENYLPROPYL)AMINO]METHANOL	unknown_947780	target		
Formic Acid	unknown_12931351	target		
Formic Acid	unknown_946337	target		
(S)-blebbistatin	MYH14	target		
Mant-Adp	MYH14	target		
Tetrafluoroaluminate Ion	MYH14	target		
(3aS)-3a-hydroxy-5-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one	MYH14	target		
(3aS)-3a-hydroxy-7-methyl-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one	MYH14	target		
(3aS)-3a-hydroxy-1-phenyl-1,2,3,3a-tetrahydro-4H-pyrrolo[2,3-b]quinolin-4-one	MYH14	target		
N-METHYL O-NITROPHENYL AMINOETHYLDIPHOSPHATE BERYLLIUM TRIFLUORIDE	MYH14	target		
3-[1-(3-Aminopropyl)-1h-Indol-3-Yl]-4-(1-Methyl-1h-Indol-3-Yl)-1h-Pyrrole-2,5-Dione	DMPK	target		
1,N6-Ethenoadenine	unknown_899288	target		
Beta-Mercaptoethanol	unknown_899288	target		
3,9-Dimethyladenine	unknown_899288	target		
Lysine Nz-Carboxylic Acid	unknown_899288	target		
1,4-Butanediol	MAN1B1	target		
Methyl-2-S-(Alpha-D-Mannopyranosyl)-2-Thio-Alpha-D-Mannopyranoside	MAN1B1	target		
Kifunensine	MAN1B1	target		
Duvoglustat	MAN1B1	target		
1,4-Butanediol	unknown_950576	target		
1,4-Butanediol	unknown_12930653	target		
1,4-Butanediol	unknown_946812	target		
2-Aminoethanesulfonic Acid	unknown_12930836	target		
2-Aminoethanesulfonic Acid	unknown_945021	target		
2-Aminoethanesulfonic Acid	unknown_988968	target		
Cholic Acid	unknown_988968	target		
Deoxycholic Acid	unknown_988968	target		
2'-Deoxyuridine 5'-Alpha,Beta-Imido-Triphosphate	unknown_12934430	target		
2'-Deoxyuridine 5'-Alpha,Beta-Imido-Triphosphate	unknown_948607	target		
Deoxyuridine-5'-Triphosphate	unknown_12934430	target		
Deoxyuridine-5'-Triphosphate	unknown_948607	target		
Deoxyuridine-5'-Diphosphate	unknown_12934430	target		
Deoxyuridine-5'-Diphosphate	unknown_948607	target		
2'-deoxyuridylic acid	unknown_12934430	target		
2'-deoxyuridylic acid	unknown_948607	target		
Di-Stearoyl-3-Sn-Phosphatidylethanolamine	PSAP	target		
N-{3-[(7ar,12as,12bs)-7-Oxo-1,3,4,6,7,7a,12a,12b-Octahydroindolo[2,3-a]Quinolizin-12(2h)-Yl]Propyl}Propane-2-Sulfonamide	unknown_1025370	target		
N-{3-[(7ar,12as,12bs)-7-Oxo-1,3,4,6,7,7a,12a,12b-Octahydroindolo[2,3-a]Quinolizin-12(2h)-Yl]Propyl}Propane-2-Sulfonamide	unknown_1078885	target		
(7as,12ar,12bs)-1,2,3,4,7a,12,12a,12b-Octahydroindolo[2,3-a]Quinolizin-7(6h)-One	unknown_1025370	target		
(7as,12ar,12bs)-1,2,3,4,7a,12,12a,12b-Octahydroindolo[2,3-a]Quinolizin-7(6h)-One	unknown_1078885	target		
4-{2-[4-(2-Aminoethyl)Piperazin-1-Yl]Pyridin-4-Yl}-N-(3-Chloro-4-Methylphenyl)Pyrimidin-2-Amine	unknown_1025370	target		
4-{2-[4-(2-Aminoethyl)Piperazin-1-Yl]Pyridin-4-Yl}-N-(3-Chloro-4-Methylphenyl)Pyrimidin-2-Amine	unknown_1078885	target		
N-Methyl-N-[3-(6-Phenyl[1,2,4]Triazolo[4,3-B]Pyridazin-3-Yl)Phenyl]Acetamide	unknown_1025370	target		
